1;266.68;266.68;0;0;0.166667;0;0.166667;0;0;2;1400;1.041.406.725;668.498.187;0;12;1.119.464.381
0.727273;0;0;298.659.126;0;0;0;0;0.083333;1;0;6000;3.842.787.673;547.238.675;0.111111;12;111.456.327
1;773.36;653.56;0;119.8;0.333333;0.083333;0.25;0;0;7;3000;1.169.758.034;233.843.501;0;12;776.585.568
1;29.May;0;103.141.056;29.May;0.1;0.1;0;0.3;4;1;3000;508.056.466;126.737.587;0;10;285.616.815
1;150;0;0;150;0.083333;0.083333;0;0;0;2;1800;1.810.018.994;371.232.676;0;12;740.231.763
1;0;0;4.835.129.243;0;0;0;0;0.5;12;0;8000;1.126.662.524;1.204.405.197;0;12;4.859.262.329
1;2003.98;1548.36;0;455.62;1;0.166667;1;0;0;49;1200;1.033.879.447;725.200.106;0;12;937.052.256
1;207.28;207.28;0;0;1;0;0.875;0;0;8;1000;173.073.406;127.144.223;0.714286;8;16.023.788
1;1072.24;72.24;2.088.213.086;1000;0.666667;0.083333;0.583333;0.25;7;9;10000;1.837.750.949;2.449.812.844;0;12;7.114.235.621
1;11994.71;0;496.521.561;11994.71;0.25;0.25;0;0.083333;2;8;13450;508.797.444;1.725.645.623;0;12;4.228.417.754
1;1280.58;1043.18;0;237.4;0.833333;0.083333;0.833333;0;0;28;1800;544.411.381;337.179.545;0;12;1.307.937.701
1;373.77;373.77;0;0;1;0;0.916667;0;0;12;7000;381.479.704;160.260.471;1;12;26.864.424
1;415.47;415.47;0;0;1;0;1;0;0;17;3000;394.512.806;172.574.308;0;12;143.538.206
1;3217.99;717.76;0;2500.23;1;0.25;0.916667;0;0;26;3000;608.263.689;490.207.013;0.25;12;151.692.862
1;1170;1170;0;0;1;0;0.9;0;0;12;1000;1.068.502.534;161.816.503;0.444444;10;133.099.445
1;444.96;444.96;0;0;1;0;1;0;0;12;3000;426.881.014;170.607.827;1;12;44.910.575
1;84.65;84.65;0;0;0.75;0;0.75;0;0;9;8000;922.962.087;711.596.731;0;12;306.686.081
1;2525.88;884.92;0;1640.96;1;0.583333;1;0;0;47;6000;1.936.907.938;198.598.427;0.416667;12;255.628.716
1;0;0;137.757.459;0;0;0;0;0.083333;1;0;1200;446.265.741;238.961.902;0;12;1.061.439.175
1;0;0;152.353.179;0;0;0;0;0.083333;1;0;1500;312.029.134;275.729.456;0;12;1.334.012.141
0.818182;0;0;2.493.498.137;0;0;0;0;0.363636;9;0;2500;414.951.308;7.164.306.187;0;11;1.643.215.639
1;3677.52;133.79;0;3543.73;1;1;0.5;0;0;98;12500;2.657.856.602;1.912.298.544;0;12;7.938.559.134
0.555556;479.71;0;95.299.613;479.71;0.333333;0.333333;0;0.222222;2;12;3000;119.003.983;18.092.319;1;9;7.367.128
1;674.3;604.8;0;69.5;1;0.166667;1;0;0;26;5400;812.396.962;194.901.529;0.083333;12;93.672.733
0.636364;0;0;1.071.188.192;0;0;0;0;0.166667;3;0;1400;702.068.789;162.556.469;0.090909;12;482.407.545
1;1693.03;1654.03;0;39;1;0.083333;0.916667;0;0;15;4000;1.382.622.524;181.773.223;0.454545;12;169.850.339
0.777778;256.5;256.5;0;0;0.666667;0;0.555556;0;0;6;2000;306.969.886;109.781.933;0.8;9;18.354.425
1;1051.43;876.95;5.146.349.321;174.48;0.75;0.083333;0.75;0.333333;10;12;7500;3.756.694.846;3.084.193.348;0;12;6.978.185.657
1;37.5;37.5;0;0;0.083333;0;0.083333;0;0;1;1000;0;;0;12;845.815.387
1;1915.07;106.82;0;1808.25;1;1;0.833333;0;0;67;7500;1.776.394.323;175.483.698;1;12;196.967.268
1;0;0;888.628.396;0;0;0;0;0.5;10;0;6000;6.285.292.115;752.177.841;0.1;10;3.458.708.146
0.8;772.8;0;0;772.8;0.6;0.6;0;0;0;9;1200;8.509.555;104.163.023;1;10;93.427.011
0.545455;800.55;214;0;586.55;0.5;0.333333;0.333333;0;0;13;7000;158.489.763;147.859.998;0.666667;12;72.679.836
1;1331.25;981.78;647.982.323;349.47;1;0.333333;0.888889;0.111111;2;20;6000;343.581.118;132.768.622;0;9;39.865.758
1;4235.03;0;0;4235.03;0.833333;0.833333;0;0;0;29;10000;166.032.858;1.243.967.283;0;12;4.285.123.888
1;0;0;1.422.637.361;0;0;0;0;0.333333;8;0;2500;180.104.404;282.085.369;0;12;833.541.256
1;1307.39;1222.94;1.836.893.684;84.45;1;0.166667;1;0.25;3;66;8500;2.072.817.061;2.983.977.594;0;12;7.789.190.958
0.727273;0;0;1.056.036.609;0;0;0;0;0.166667;2;0;1200;120.943.408;18.699.955;0;12;587.625.834
1;620.64;401.64;0;219;1;0.083333;1;0;0;13;2500;412.129.864;163.204.795;0.166667;12;190.570.683
1;2610.29;203.32;884.570.862;2406.97;0.916667;0.666667;0.333333;0.25;3;39;3600;689.414.058;383.565.211;0;12;1.615.436.077
0.2;0;0;1.193.999.651;0;0;0;0;0.1;1;0;1200;329.112.626;372.439.588;0;10;173.075.416
1;0;0;96.176.909;0;0;0;0;0.25;4;0;500;175.481.779;19.185.798;0;12;478.530.825
1;7823.74;258.93;2.621.049.473;7564.81;1;1;1;0.083333;2;62;19000;1.112.340.918;4.467.520.244;0;12;1.524.474.865
1;2080.66;1408.18;1.829.712.153;672.48;1;0.166667;1;0.166667;5;42;6000;1.017.896.487;888.469.097;0;12;3.912.344.717
0.9;1177.64;0;2.961.278.225;1177.64;0.5;0.5;0;0.4;7;29;3000;1.325.182.603;1.000.843.859;0;10;2.437.750.644
1;1990.81;1990.81;0;0;1;0;0.916667;0;0;31;5000;0;;0;12;1.374.460.976
1;3584.8;1380.28;0;2204.52;1;1;1;0;0;52;15500;1.734.349.114;1.322.868.997;0;12;5.193.415.429
1;387.68;387.68;0;0;0.083333;0;0.083333;0;0;1;2000;1.110.023.792;64.426.765;0;12;655.786.755
1;5677.76;4037.21;0;1640.55;1;0.083333;1;0;0;34;5500;1.897.437.629;1.479.159.589;0;12;4.338.558.856
1;655.68;655.68;0;0;1;0;1;0;0;0;1000;718.537.117;162.732.686;0.333333;12;72.425.884
1;0;0;708.972.588;0;0;0;0;0.5;12;0;1900;493.854.051;547.149.327;0;12;1.640.837.102
1;0;0;5.807.528.817;0;0;0;0;0.416667;13;0;6000;1.083.891.126;1.437.869.477;0;12;4.995.526.188
0.363636;238.92;238.92;0;0;1;0;1;0;0;12;2500;18.627.345;35.518.109;0;12;2.140.583
0.444444;384.4;384.4;0;0;0.888889;0;0.777778;0;0;8;1500;655.428.475;65.251.585;0.333333;9;10.785.694
0.272727;305.79;0;0;305.79;0.090909;0.090909;0;0;0;1;3000;566.857.973;4.154.037;0;11;48.926.154
1;72.9;72.9;4.308.339.621;0;0.555556;0;0.444444;1;46;5;5000;332.345.466;772.297.613;0;9;2.616.764.771
1;788.58;788.58;0;0;0.666667;0;0.666667;0;0;21;3000;41.935.193;195.196.969;0;12;449.733.124
0.727273;780.14;710.24;3.573.493.609;69.9;0.416667;0.083333;0.25;0.25;6;5;9000;6.123.111.421;430.209.133;0.285714;12;1.444.365.154
1;2170.6;0;0;2170.6;0.666667;0.666667;0;0;0;20;1500;1.943.742.193;179.996.275;0.083333;12;520.441.499
0.818182;0;0;2.101.740.346;0;0;0;0;0.5;7;0;3000;2.236.589.562;100.212.983;0;12;389.835.298
1;648.22;533.22;0;115;1;0.083333;1;0;0;27;1200;1.110.886.425;208.298.424;0;12;871.568.977
1;0;0;1.648.096.839;0;0;0;0;0.083333;8;0;7500;1.400.282.454;4.486.832.622;0;12;7.105.801.894
1;0;0;1.692.520.703;0;0;0;0;0.416667;6;0;8500;1.089.772.516;156.404.788;0;12;4.803.122.987
0.909091;805.25;805.25;0;0;1;0;1;0;0;24;4000;797.688.136;149.269.198;0.9;12;55.321.121
1;428;428;2.712.077.107;0;0.75;0;0.666667;0.083333;1;9;3000;96.294.577;1.299.927.384;0;12;2.718.796.217
0.636364;1156;0;0;1156;0.083333;0.083333;0;0;0;2;10500;1.704.470.909;247.289.712;0;12;390.077.505
1;0;0;402.337.729;0;0;0;0;0.2;3;0;1200;58.353.323;267.478.951;0;10;1.062.024.069
0.875;822.93;0;0;822.93;0.375;0.375;0;0;0;12;1200;120.912.757;122.220.568;0;8;231.422.388
1;260.4;260.4;0;0;1;0;1;0;0;12;1500;249.469.171;167.269.706;0.75;12;18.516.899
0.363636;0;0;398.729.042;0;0;0;0;0.090909;1;0;500;757.357.928;132.251.286;0.5;11;24.660.951
1;0;0;1.163.462.217;0;0;0;0;0.5;10;0;6500;1.498.948.148;1.837.998.855;0;12;6.002.618.198
1;0;0;3.550.209.696;0;0;0;0;0.166667;3;0;5500;757.537.513;891.059.927;0;12;3.063.017.462
1;202.31;86.22;1.564.285.475;116.09;0.333333;0.166667;0.166667;0.666667;17;5;9500;1.384.838.966;1.266.931.932;0;12;5.283.566.994
1;0;0;312.283.682;0;0;0;0;0.166667;3;0;1600;287.326.954;269.699.364;0;12;784.897.871
1;128.32;0;0;128.32;0.083333;0.083333;0;0;0;1;4750;239.784.988;297.228.184;0;12;432.860.083
1;1063.69;1063.69;0;0;1;0;1;0;0;29;7000;1.928.089.519;164.687.639;0.454545;12;102.751.154
1;449.28;449.28;0;0;1;0;1;0;0;12;1200;475.727.103;4.224.383.226;0;12;1.273.498.021
0.454545;0;0;3.497.519.958;0;0;0;0;0.25;6;0;4000;5.364.680.585;116.705.952;0.333333;12;309.491.763
0.818182;215;0;0;215;0.083333;0.083333;0;0;0;1;1750;86.403.222;182.994.424;0;12;117.205.812
1;1837.15;302.5;0;1534.65;1;0.916667;0.916667;0;0;62;2000;914.845.569;279.508.067;0.5;12;395.722.912
0.7;930;930;0;0;0.6;0;0.5;0;0;6;1000;120.516.186;123.823.581;1;10;8.922.671
0.818182;331.94;331.94;0;0;0.75;0;0.75;0;0;16;1500;369.269.971;125.416.136;0.181818;12;38.864.992
1;262.92;0;0;262.92;0.916667;0.916667;0;0;0;11;13000;280.367.131;170.017.741;0.636364;12;25.414.572
0.636364;1674.16;0;0;1674.16;0.583333;0.583333;0;0;0;60;1800;2.397.018.501;144.268.048;1;12;124.561.589
1;430.54;430.54;687.666.124;0;1;0;1;0.166667;2;21;4000;1.526.508.633;286.221.253;0;12;1.007.440.908
0.666667;316.91;0;0;316.91;0.666667;0.666667;0;0;0;6;11000;348.334.373;7.108.943;1;6;15.173.238
1;3200.5;1102.62;0;2097.88;1;1;1;0;0;50;7000;3.119.528.249;192.900.599;1;12;349.855.056
1;575.88;200;0;375.88;0.583333;0.333333;0.416667;0;0;12;4500;406.891.744;399.881.036;0;12;1.944.394.136
1;205.54;0;0;205.54;0.166667;0.166667;0;0;0;3;1200;232.721.106;539.082.396;0;12;1.020.535.366
1;1526.54;520.85;0;1005.69;0.75;0.25;0.5;0;0;20;3000;0;;0;12;144.080.651
1;55.49;55.49;0;0;0.416667;0;0.416667;0;0;7;1000;1.221.513.652;1.080.004.619;0.083333;12;915.717.703
1;1642.26;1195.94;47.031.268;446.32;1;0.25;0.833333;0.083333;1;24;7000;160.927.261;177.262.274;0.916667;12;180.315.352
0.818182;109;109;0;0;0.5;0;0.416667;0;0;6;1000;143.410.957;106.187.568;0.1;12;17.206.623
0.818182;0;0;2.119.702.403;0;0;0;0;0.166667;3;0;1200;1.838.851.003;174.872.521;0.25;12;623.955.961
1;823.1;416.1;0;407;0.5;0.166667;0.333333;0;0;13;11500;3.347.328.701;1.220.529.171;0;12;4.060.966.003
1;996.64;136.14;3.632.137.219;860.5;0.916667;0.666667;0.416667;0.333333;4;27;14500;2.034.929.239;1.064.251.367;0;12;4.379.015.578
0.909091;1036.68;886.68;1.789.779.133;150;0.916667;0.083333;0.833333;0.333333;11;22;1700;2.790.066.228;1.281.453.534;0;12;115.867.621
1;1358.88;1242.25;0;116.63;1;0.166667;1;0;0;79;1200;303.560.901;1.895.986.938;0;12;1.884.252.524
1;1680.91;1566.91;0;114;1;0.166667;1;0;0;43;4000;315.876.873;421.865.373;0;12;1.410.226.871
1;0;0;1.578.159.867;0;0;0;0;0.666667;13;0;3000;650.716.947;784.060.078;0;12;1.696.302.382
1;475.36;475.36;1.634.030.482;0;0.833333;0;0.833333;0.416667;6;13;8500;1.927.992.694;1.014.159.287;0;12;3.626.196.814
1;305.6;0;0;305.6;0.166667;0.166667;0;0;0;2;16500;2.547.923.816;1.602.370.029;0;12;4.836.914.446
1;465;0;0;465;0.142857;0.142857;0;0;0;1;1000;118.775.188;109.227.176;0;7;356.108.694
0.5;0;0;2.907.520.964;0;0;0;0;0.375;13;0;2500;1.852.897.173;514.143.157;0;8;765.146.736
1;2863.92;2863.92;0;0;1;0;1;0;0;12;2500;2.589.303.082;171.139.818;1;12;147.193.451
0.363636;79;79;0;0;0.25;0;0.166667;0;0;3;7000;217.820.198;121.781.205;1;12;4.708.041
0.363636;359.24;359.24;0;0;0.333333;0;0.333333;0;0;4;1500;992.647.976;139.000.402;1;12;39.564.588
0.545455;826;710;75.050.253;116;0.909091;0.181818;0.818182;0.090909;2;15;1000;1.750.067.404;483.936.762;0.125;11;410.466.315
1;981.2;655;0;326.2;0.583333;0.166667;0.416667;0;0;12;1200;1.279.911.936;1.176.743.934;0;12;1.155.692.527
0.857143;1759.46;0;3.240.789.709;1759.46;0.571429;0.571429;0;0.857143;16;11;7000;226.879.675;415.235.431;0;7;1.958.649.839
0.727273;974.96;864.96;0;110;1;0.083333;1;0;0;13;6000;1.011.244.454;9.944.103;0.333333;12;33.114.269
1;2764;174;28.417.727;2590;0.416667;0.25;0.25;0.083333;1;9;6000;651.887.762;800.040.356;0;12;2.297.696.272
1;0;0;365.816.939;0;0;0;0;0.416667;5;0;3500;819.246.481;805.478.131;0;12;3.150.679.884
0.909091;258.32;258.32;0;0;0.666667;0;0.583333;0;0;10;4000;307.750.161;161.030.353;0.166667;12;28.593.511
1;0;0;222.468.646;0;0;0;0;0.083333;1;0;7000;809.880.619;663.360.789;0;12;2.689.586.312
1;0;0;27.740.449;0;0;0;0;0.083333;1;0;150;804.063.354;3.727.643.932;0.083333;12;348.813.275
1;0;0;138.761.295;0;0;0;0;0.333333;4;0;2400;351.305.519;440.128.449;0;12;1.595.980.444
1;2281.56;0;98.596.565;2281.56;0.916667;0.916667;0;0.166667;2;29;20000;2.068.187.388;243.235.999;0;12;975.165.854
1;3005.89;567.04;0;2438.85;0.916667;0.75;0.75;0;0;40;5500;1.245.201.203;679.379.333;0;12;2.623.967.336
1;440;440;1.472.061.257;0;0.333333;0;0.25;0.083333;3;4;3000;584.787.421;267.430.198;0;12;1.203.464.556
1;5755.93;1901.31;0;3854.62;1;0.833333;0.833333;0;0;66;10000;3.848.416.129;925.359.254;0;12;4.230.023.512
1;0;0;8.504.909.507;0;0;0;0;0.916667;21;0;7500;6.438.405.866;124.614.055;0;12;535.453.794
0.363636;0;0;614.430.788;0;0;0;0;0.166667;2;0;1200;216.978.003;173.047.732;0;12;146.616.802
0.666667;207.54;207.54;0;0;1;0;0.833333;0;0;6;1000;126.616.901;27.446.256;0.2;6;16.341.186
0.727273;0;0;5.187.029.833;0;0;0;0;0.25;12;0;5500;6.744.953.537;1.158.232.955;0.125;12;1.518.638.794
0.636364;0;0;1.843.426.883;0;0;0;0;0.166667;6;0;2600;0;;0;12;147.180.819
0.8;1084.76;1084.76;0;0;0.8;0;0.7;0;0;12;4000;1.070.911.497;147.700.045;0.666667;10;155.167.572
0.2;114;0;0;114;0.1;0.1;0;0;0;1;2000;1.081.831.337;;0;10;686.049
1;220.06;220.06;0;0;1;0;1;0;0;12;1000;217.276.088;140.596.138;0.7;12;18.180.646
1;0;0;872.408.101;0;0;0;0;0.083333;2;0;2000;298.163.408;718.578.894;0;12;1.799.320.009
1;700;700;0;0;1;0;0.9;0;0;10;1000;65.847.788;160.909.873;1;10;49.789.963
0.777778;2783.03;775.77;0;2007.26;0.777778;0.777778;0.666667;0;0;32;2000;2.924.377.302;135.530.622;1;9;311.54
1;0;0;92.572.976;0;0;0;0;0.083333;1;0;6500;877.767.833;1.454.215.974;0;12;3.899.763.741
0.818182;1105;1105;0;0;0.75;0;0.666667;0;0;14;2500;1.224.344.711;13.296.663;0.636364;12;12.825.396
1;0;0;432.832.727;0;0;0;0;0.333333;4;0;6500;1.127.493.221;1.005.215.148;0;12;4.059.059.276
1;1175.35;143.5;2.271.555.171;1031.85;0.75;0.583333;0.416667;0.583333;11;19;14000;2.949.673.416;309.862.505;0;12;1.196.483.264
1;80;0;1.147.891.529;80;0.083333;0.083333;0;0.25;3;1;15000;1.963.299.182;2.141.764.453;0;12;7.820.331.303
0.727273;2219.39;1932.39;0;287;1;0.333333;0.916667;0;0;37;2000;1.044.263.246;120.655.535;0;12;230.337.567
1;155.32;155.32;713.751.955;0;0.333333;0;0.25;0.166667;2;4;4500;63.056.085;945.633.907;0;12;2.728.076.143
1;480.27;480.27;0;0;1;0;1;0;0;37;2500;636.766.732;179.232.469;1;12;49.022.296
1;0;0;207.027.078;0;0;0;0;0.090909;2;0;13500;717.257.211;233.199.801;0;11;834.789.126
1;0;0;311.804.499;0;0;0;0;0.9;9;0;1500;506.765.033;449.179.818;0;10;1.420.727.073
1;80.44;80.44;0;0;0.416667;0;0.416667;0;0;5;2500;10.497.817;67.789.985;0.5;12;9.431.309
1;243.48;243.48;0;0;1;0;1;0;0;12;1500;152.754.759;15.790.404;0.083333;12;78.090.426
1;545.74;435.74;381.203.187;110;0.583333;0.166667;0.5;0.166667;2;9;7000;561.983.691;294.602.332;0;12;1.256.034.535
1;325.92;325.92;0;0;1;0;1;0;0;12;1000;484.790.462;224.451.595;0;12;801.688.726
1;0;0;3.435.737.817;0;0;0;0;0.090909;1;0;9000;6.918.272.206;1.035.039.239;0;11;5.055.582.822
0.727273;125;125;0;0;0.833333;0;0.75;0;0;10;3000;125.140.043;82.820.029;0.2;12;8.286.935
0.090909;31.May;31.May;0;0;0.25;0;0.25;0;0;3;3000;120.697.352;;0;12;0.401279
0.888889;0;0;4.750.570.325;0;0;0;0;0.222222;2;0;6000;3.537.546.355;512.411.472;0.142857;9;2.323.083.307
0.909091;667.39;452.86;389.261.392;214.53;0.636364;0.181818;0.545455;0.181818;6;12;6000;572.759.229;883.618.787;0;11;2.583.654.027
1;1494.5;0;0;1494.5;0.416667;0.416667;0;0;0;8;8500;2.031.589.282;46.241.515;0;12;1.866.608.592
1;3785.85;201.9;529.171.674;3583.95;1;1;0.166667;0.416667;12;46;10500;1.212.369.561;991.435.532;0;12;4.755.943.819
0.363636;60;60;0;0;0.25;0;0.25;0;0;3;1000;194.460.801;141.594.889;0.25;12;10.286.805
1;2900.84;2000.24;0;900.6;1;0.416667;1;0;0;54;7500;2.581.347.865;179.407.624;0.333333;12;387.646.975
1;0;0;1.275.554.446;0;0;0;0;0.25;6;0;5500;827.318.305;334.942.449;0;12;1.459.534.846
0.727273;819.15;45;0;774.15;0.25;0.166667;0.083333;0;0;6;5000;1.077.230.161;179.963.067;0;12;23.416.953
0.272727;50;0;947.140.065;50;0.083333;0.083333;0;0.166667;2;1;5500;2.074.177.677;16.204.957;0;12;227.184.126
0.909091;203.08;203.08;956.776.745;0;0.666667;0;0.666667;0.166667;2;8;2000;1.309.186.831;204.315.088;0.272727;12;59.264.067
1;749;450;7.130.160.309;299;0.583333;0.166667;0.416667;0.833333;50;8;5000;4.161.642.762;97.265.285;0;12;2.939.047.848
1;1082.98;585.9;4.504.545.269;497.08;1;0.5;0.833333;0.666667;26;26;18500;1.964.195.588;1.978.414.023;0;12;8.771.507.851
0.272727;258;258;0;0;1;0;1;0;0;12;1000;320.135.581;26.334.342;0.2;12;0.648074
1;1067.5;216.9;0;850.6;0.7;0.5;0.2;0;0;8;4000;577.184.902;166.462.926;0.3;10;114.764.518
0.363636;0;0;5.396.550.576;0;0;0;0;0.083333;1;0;6000;1.584.368.136;1.261.125.201;0.333333;12;1.222.745.469
1;578.9;578.9;145.230.653;0;0.666667;0;0.583333;0.083333;1;20;2500;574.051.951;940.119.465;0;12;1.630.991.993
1;1005.52;541.02;0;464.5;1;0.5;0.833333;0;0;33;3000;1.866.265.366;237.328.382;0;12;1.032.241.153
1;285.24;285.24;0;0;1;0;0.916667;0;0;12;1000;23.282.123;176.356.576;0.363636;12;3.538.985
1;1711.36;1309.66;0;401.7;1;0.25;1;0;0;17;3500;1.389.388.725;1.106.494.745;0;12;1.712.340.703
0.454545;927;327;0;600;0.25;0.083333;0.166667;0;0;4;5000;126.016.384;5.904.439;0.222222;12;64.080.909
1;5038.27;3097.39;0;1940.88;1;0.5;1;0;0;108;14500;2.564.857.063;4.606.755.937;0;12;1.049.573.934
1;49.1;49.1;0;0;0.25;0;0.25;0;0;3;1000;59.924.534;8.269.955.787;0;12;1.029.101.022
1;0;0;3.382.232.089;0;0;0;0;0.166667;2;0;4000;3.249.404.994;695.004.032;0;12;307.449.082
0.888889;0;0;470.488.239;0;0;0;0;0.111111;1;0;1000;30.969.761;144.641.814;0;9;298.651.615
1;473.64;473.64;956.509.038;0;1;0;0.916667;0.083333;1;12;1200;501.511.019;556.905.288;0;12;1.107.099.917
0.636364;125.06;125.06;0;0;0.5;0;0.5;0;0;6;1000;26.443.684;149.607.903;0;12;31.870.622
1;1798.24;1653.38;756.233.501;144.86;1;0.166667;0.916667;0.166667;3;17;1500;1.340.224.464;1.732.955.307;0;12;1.274.851.959
1;200;0;299.710.379;200;0.1;0.1;0;0.1;1;2;9950;81.623.679;15.788.983;0;10;6.922.898
1;0;0;414.072.507;0;0;0;0;0.181818;2;0;2000;396.836.709;680.410.348;0;11;1.727.699.797
1;0;0;474.429.843;0;0;0;0;0.25;3;0;1500;866.865.018;354.381.003;0;12;126.105.733
1;0;0;3.394.509.419;0;0;0;0;0.166667;3;0;5500;1.151.721.386;627.015.802;0;12;1.872.767.651
0.454545;0;0;29.421.611;0;0;0;0;0.083333;1;2;2000;178.288.304;82.738.431;0.333333;12;17.699.123
1;0;0;440.692.946;0;0;0;0;0.083333;1;0;4000;805.264.643;452.084.802;0;12;1.584.358.415
1;0;0;525.428.754;0;0;0;0;0.166667;2;0;2500;417.214.903;235.325.924;0;12;1.061.570.865
1;3220.25;3011.76;2.367.006.699;208.49;0.833333;0.166667;0.75;0.416667;15;28;5500;448.564.207;559.391.166;0;12;1.871.597.836
0.727273;0;0;3.233.145.994;0;0;0;0;0.181818;3;0;3500;4.919.065.431;409.279.112;0.285714;11;1.288.895.823
1;190.96;190.96;0;0;0.25;0;0.25;0;0;3;1000;156.408.373;173.016.455;0.083333;12;20.208.047
1;339.82;0;1.434.174.341;339.82;0.166667;0.166667;0;0.333333;4;3;6000;622.389.567;604.704.131;0;12;2.374.665.105
1;0;0;1.547.268.611;0;0;0;0;0.25;5;0;8000;837.844.106;91.641.672;0;12;2.786.494.499
1;289.9;289.9;0;0;0.333333;0;0.25;0;0;4;9500;714.619.326;209.589.155;0;12;136.323.936
1;253.7;0;0;253.7;0.416667;0.416667;0;0;0;8;3000;198.133.653;20.073.031;0;12;387.449.138
1;0;0;1.434.153.185;0;0;0;0;0.416667;9;0;5500;6.801.553.821;1.209.064.809;0.083333;12;4.433.582.508
1;130;0;0;130;0.083333;0.083333;0;0;0;1;4500;61.042.602;891.684.832;0;12;2.683.746.154
1;0;0;2.561.494.053;0;0;0;0;0.285714;4;0;4500;434.927.101;330.293.724;0;7;224.621.264
1;560.73;0;0;560.73;0.916667;0.916667;0;0;0;11;7500;717.798.364;670.049.653;0;12;273.466.412
1;2196.38;327.55;271.683.907;1868.83;1;1;0.166667;0.416667;7;23;5000;3.274.100.331;245.892.171;0;12;844.837.833
0.818182;649;501.58;0;147.42;0.75;0.166667;0.666667;0;0;19;6000;624.293.646;191.993.448;0.875;12;47.872.617
0.909091;1167.39;0;200.106.907;1167.39;0.5;0.5;0;0.083333;3;16;2500;470.516.409;206.511.825;0;12;366.084.233
0.833333;420.06;136.7;765.914.966;283.36;0.833333;0.333333;0.666667;0.666667;10;9;1200;70.500.843;9.768.575;0;6;563.459.762
0.666667;0;0;9.553.955.906;0;0;0;0;0.166667;1;0;10000;1.999.838.969;637.003.067;0.5;6;1.912.691.045
1;1556.66;643.96;0;912.7;1;1;1;0;0;41;11000;2.285.324.243;178.691.151;0;12;549.915.249
1;2260.41;904.08;0;1356.33;0.833333;0.416667;0.75;0;0;25;8500;2.187.930.651;739.224.894;0;12;3.019.019.487
0.888889;2125.84;100.58;144.207.417;2025.26;0.888889;0.888889;0.111111;0.333333;3;39;1200;1.586.507.333;304.093.968;0.2;9;337.269.567
0.818182;0;0;1.422.490.362;0;0;0;0;0.083333;1;0;1800;238.582.391;258.649.795;0;12;1.173.662.921
0.625;85.69;0;2.649.776.206;85.69;0.125;0.125;0;0.25;6;2;3000;31.655.616;538.259.971;0;8;1.585.763.627
0.818182;0;0;827.814.406;0;0;0;0;0.416667;11;0;1000;963.269.399;74.387.702;0.166667;12;30.287.602
0.636364;599;599;0;0;0.5;0;0.416667;0;0;6;1000;1.007.348.156;13.986.007;1;12;70.162.707
1;151.69;0;443.392.028;151.69;0.083333;0.083333;0;0.75;14;2;2000;496.543.523;591.508.322;0;12;1.854.659.145
1;2537.67;762.76;0;1774.91;0.916667;0.75;0.666667;0;0;39;7000;1.045.881.353;1.194.290.831;0;12;4.624.411.724
1;3304.27;2501.47;0;802.8;0.916667;0.25;0.833333;0;0;30;4000;2.863.455.277;215.790.698;0.25;12;706.182.752
1;1086.17;73;487.263.992;1013.17;0.75;0.583333;0.25;0.25;7;17;3000;708.689.089;1.030.266.046;0;12;2.518.248.504
1;2071.55;70;47.875.577;2001.55;1;0.916667;0.166667;0.083333;1;19;9000;1.679.943.402;191.234.533;1;12;189.969.435
0.818182;2693.64;2053.14;0;640.5;0.75;0.25;0.75;0;0;33;9000;2.258.647.459;19.021.182;0.125;12;287.099.648
1;111.54;0;3.344.962.624;111.54;0.083333;0.083333;0;0.333333;7;1;6500;1.386.242.232;1.781.099.062;0;12;5.658.938.986
1;0;0;1.259.175.202;0;0;0;0;0.5;7;0;2500;281.884.143;39.569.903;0;10;1.205.191.816
1;187.47;187.47;0;0;0.75;0;0.666667;0;0;9;1000;263.631.752;434.734.741;0;12;883.835.888
0.833333;0;0;7.013.528.326;0;0;0;0;0.666667;13;0;7000;8.641.411;983.378.772;0;6;4.424.767.314
0.909091;133.86;133.86;0;0;0.333333;0;0.25;0;0;6;9500;148.214.416;167.952.263;0.222222;12;25.706.551
0.818182;3183;0;0;3183;0.166667;0.166667;0;0;0;2;9000;3.823.346.244;629.080.506;0;12;2.224.590.946
1;621.11;0;6.691.286.753;621.11;0.333333;0.333333;0;0.666667;29;5;6000;2.406.905.963;54.902.708;0;12;1.929.555.023
1;1000;0;4.360.872.498;1000;0.083333;0.083333;0;0.5;7;1;14000;1.365.324.882;1.766.055.701;0;12;6.074.986.862
1;249.96;249.96;828.943.053;0;1;0;0.833333;0.166667;2;6;1000;18.902.697;261.530.262;0;6;715.044.288
0.090909;0;0;1.150.890.874;0;0;0;0;0.083333;1;0;1200;0;;0;12;6.824.905
1;4327.92;4249.92;0;78;1;0.083333;1;0;0;13;3000;4.214.565.847;182.841.487;0.75;12;467.287.934
1;0;0;6.218.171.457;0;0;0;0;0.666667;23;0;7000;587.842.845;1.719.694.161;0;12;5.520.201.751
1;6954.28;512.88;61.792.952;6441.4;1;1;1;0.083333;1;105;9000;7.486.398.825;236.319.631;0.166667;12;877.354.533
1;0;0;86.437.024;0;0;0;0;0.166667;2;0;1200;353.897.911;231.575.224;0;12;1.126.942.655
1;855.99;855.99;0;0;1;0;0.7;0;0;12;3000;816.582.936;122.653.219;1;10;64.491.497
